"address","totalClaim","bought","gasRefund","refundedTxs","totalClaimRaw"
"0xec83e4768e314cdd88f910e397affcde78a52f92","20993.000258630073","19191.498983301611","1801.501275328462",3,"20993000258630073"
"0x96a1500bac47b278f19e122cf674204986bada69","112117.319486840099","111450.424380386215","666.895106453884",1,"112117319486840099"
"0xeeb35037e00dbe0291790b1b1bd5315150be5812","23660.252574589307","22212.132328025604","1448.120246563703",2,"23660252574589307"
"0x13fefdd563a930f07b1ac8a2227acc27c3c12946","1785724.577298426833","1780114.183336976234","5610.393961450599",9,"1785724577298426833"
"0x392027fdc620d397ca27f0c1c3dcb592f27a4dc3","101859.08638858499","100279.527727571408","1579.558661013582",2,"101859086388584990"
"0xa37d20cd446898508ab961c6be8d3fe1c15413fa","67865.820422785011","66375.987532986148","1489.832889798863",2,"67865820422785011"
"0x2d0c3044bf148a1897424ca23449bd68e49ee239","91048.954340536073","85956.795417173538","5092.158923362535",7,"91048954340536073"
"0x748a6a09380e9086c357e9634b205411b88881c4","5001.913294123303","4636.534005514319","365.379288608984",1,"5001913294123303"
"0x26d1e86560b3196d40cb6e4b2eb52e1e87b4066f","3005.39994344048","3005.39994344048","0.0",0,"3005399943440480"
"0x02483ab8b7eb1804db8da2b734a15f5813615f85","66213.138250193905","64851.342758051096","1361.795492142809",1,"66213138250193905"
"0x618bd84ccc24e386fc95a349c1815381a793feb0","81686.064385671237","80263.78912610504","1422.275259566197",2,"81686064385671237"
"0x22a1f944f412c3ea51ad108275c9979f0b02a739","23827.293006422007","23431.891574723979","395.401431698028",1,"23827293006422007"
"0xee3cf8612456e5289f98e649453d279e88817d18","28360.10518853866","27256.054761676954","1104.050426861706",2,"28360105188538660"
"0xdaf780714ce4931f98129060445fc6eb4ab73bb1","7453.152456367973","7123.106633215074","330.045823152899",1,"7453152456367973"
"0x540d97eebf6d787eeab1ac2928103296e3a543c1","4633.945812178248","4268.566519289561","365.379292888687",1,"4633945812178248"
"0xfbd4e1d0d89632c279f06a1d9bb9438647d99a29","36972.700505739779","36028.463771862361","944.236733877418",1,"36972700505739779"
"0xb38cbf22881253a04ffbcdc1f566c3379018ac06","16865.186535397882","15398.081688956022","1467.10484644186",3,"16865186535397882"
"0x9071ea83845ecff60b3f17fc5afca9a4b361e7f3","5477.257988705566","5111.266580852846","365.99140785272",1,"5477257988705566"
"0xc1169b51f43ff93e5b40e941c83e026ae774daa6","113329.820327371071","112045.122266040854","1284.698061330217",1,"113329820327371071"
"0x96b1122c54f2a550e2931f065f09499ca1bfbe24","57057.629906335867","56518.137854666173","539.492051669694",1,"57057629906335867"
"0x9708eee9be8722a5069c58369edd69ca0e4635e7","19780.553407133994","19275.412748292135","505.140658841859",1,"19780553407133994"
"0x2ca40605844f48c60431e2820ffa84526e795f9f","61307.241158459422","59637.231904093676","1670.009254365746",2,"61307241158459422"
"0xd3e84cfe50fba4697728ed573e13e42feb74fb5e","8354.198966415659","7453.941504956651","900.257461459008",1,"8354198966415659"
"0x2386b340d46d85057e2a6ec7b93f39b10f44cbe9","160802.363185317712","159152.953329231131","1649.409856086581",1,"160802363185317712"
"0x3c0d50dd7688d23f30dcd7333069bef8f5787d86","8684.957712741159","8207.86177036172","477.095942379439",1,"8684957712741159"
"0x33fdcfbe28b05e64d0c2e1b378400e61f2bc68c9","11889.988686791234","11419.428305266308","470.560381524926",1,"11889988686791234"
"0x4fee40110623ad02ba4d76c76157d01e22dfba72","10783.687266073832","10783.687266073832","0.0",0,"10783687266073832"
"0x4ddce06e259a2e583a3b2425e0a135f45b323e75","1072896.087229089227","1072362.079627516325","534.007601572902",1,"1072896087229089227"
"0xa53a13a80d72a855481de5211e7654fabdfe3526","371807.258912903471","371172.75650809159","634.502404811881",1,"371807258912903471"
"0xec948d9eef6f1dac95b590048d0ed8d99e5fdda6","32671.16252472686","31689.276090863818","981.886433863042",1,"32671162524726860"
"0x478f25e0856aa133f7f9f68f1dab2505b6ef9bd1","304687.340768698589","303673.762111052325","1013.578657646264",2,"304687340768698589"
"0xe3de117345f832f8c9c4a1fb070ee91234dff91f","59618.674387634199","58713.499209284168","905.175178350031",1,"59618674387634199"
"0xb785f2676e8b56044fe69e4fa23af037c387cec7","11555.987128055793","10846.764786818196","709.222341237597",1,"11555987128055793"
"0x37a59493980295eec5c495b62367cd005bb9eb9a","25291.724905499387","21992.126446850301","3299.598458649086",3,"25291724905499387"
"0x1eec60f7bf9894ca9973f26c27e0f544b8f4729a","52751.870213108289","51806.053573789105","945.816639319184",2,"52751870213108289"
"0xe421f41e3bba9fa595e6256847c1910edb3a5b72","15300.0","15300.0","0.0",0,"15300000000000000"
"0xc44d7fd052634a4fed213938d1c0fa3c0f46cce5","59687.033415269548","59030.209549391005","656.823865878543",1,"59687033415269548"
"0xbbf08c90c76996777eadfa2d220b136d91b43fa4","13863.099949401956","12759.682839534462","1103.417109867494",1,"13863099949401956"
"0xca5a712d84004491b9f9e7492dfbb7ad206f49c8","9751.514301759418","9088.208192238711","663.306109520707",1,"9751514301759418"
"0x9ad4196e45ca230d69c0f3433d340f1dd5f9b828","42898.022816617954","41995.536480442379","902.486336175575",1,"42898022816617954"
"0x0e2c7260327e3609d65690779ad077b9b967612a","2500.0","2500.0","0.0",0,"2500000000000000"
"0x4cae72709a265720e979e05ae70e6d5a0631b834","8216.362417023992","7337.329482092012","879.03293493198",1,"8216362417023992"
"0xe6129d4f0c659880a66a6bb7ebcc578cf81f051d","215352.690303823512","214367.083681167353","985.606622656159",1,"215352690303823512"
"0xbef716e7fbc844020925dc372879becd2f932bf9","96867.57924278818","94023.627973665319","2843.951269122861",3,"96867579242788180"
"0x2784ab7cf677dd88adbf0cf8e7062fc9dbff5d25","11278.186356133779","10297.85222795685","980.334128176929",1,"11278186356133779"
"0x71a094175ba3f5d638510e2d6fccaaa9f30b18f0","22240.348251258096","21054.143956164011","1186.204295094085",1,"22240348251258096"
"0x998aaec3728e8562f5a7bafbd5e870a8ba4767cb","44044.86031633243","42739.670913815562","1305.189402516868",1,"44044860316332430"
"0xa2cd20a592f26c907df72e23653f28cba2b5c5f8","3600791.339080911363","3596773.851537515406","4017.487543395957",5,"3600791339080911363"
"0x18fc0099cc649f53825f60fdda5f10f68965ed0f","11671.846823028446","9893.204317570396","1778.64250545805",1,"11671846823028446"
"0xc7bfcfb1a531917855e7d1bab80cf855b7c12da9","22365.267253546111","21483.108367224648","882.158886321463",1,"22365267253546111"
"0x5eb366650afc512bf8b8b4ecc0e012e93651a34e","4758.462187635609","3925.713254994856","832.748932640753",1,"4758462187635609"
"0x63968e995e962375d3bc514bef7fd9b78aaa550b","19112.490501735815","18289.849536387284","822.640965348531",1,"19112490501735815"
"0xd73cc8b36cd84252711beff17faf8f9797642920","11480.259809448465","9957.474130346968","1522.785679101497",1,"11480259809448465"
"0x12c5118d468c20a117e8ef7e229a9c7b56e1df46","29829.254498704975","27106.394366892651","2722.860131812324",1,"29829254498704975"
"0x2a8600bbdaab254a2f8a8e00912799295c3dd601","451922.322912189808","450422.486747278261","1499.836164911547",1,"451922322912189808"
"0x74488ac2ea37096e9f85668f6b66e9cae1f5c696","146024.358869324331","142338.496446058957","3685.862423265374",2,"146024358869324331"
"0x73d550883eb6938898f93f94b0d55e1a010ced75","16230.050029286367","16230.050029286367","0.0",0,"16230050029286367"
"0x1600770e70097d24346f08bbbbcd9b7c9cdf3e9f","4989.542046904818","3779.241654908931","1210.300391995887",2,"4989542046904818"
"0x869cf77f0c9fcaabbea2f6d4626cb970a109c42f","6825.057517945481","5000.0","1825.057517945481",2,"6825057517945481"
"0x5ec2e5aa1d208e7ddc6d44e2ea7ac3e3aeac29df","111893.99321728819","106074.225446348194","5819.767770939996",2,"111893993217288190"
"0x447218712fb6472ea43e1d7d280a3aa4c43f754e","470414.615843863461","468654.517857176649","1760.097986686812",2,"470414615843863461"
"0x53b3f9ce1c4cb22502b9cec9673742d5b2cb4052","89666.574397936049","86349.80220996088","3316.772187975169",2,"89666574397936049"
"0xcc65f0ca6e5bc87cf4e383e5684ad8226825e332","700726.435818385137","698650.341531743116","2076.094286642021",2,"700726435818385137"
"0x91d1db2bc8fd8f6bed72b160aeddb22019560223","215217.324133046547","213410.928048713519","1806.396084333028",1,"215217324133046547"
"0x2c8e10eac50cff25e2f71b671dd9a0c4324ada0c","19650.86231564535","18415.69390907726","1235.16840656809",1,"19650862315645350"
"0x7ce0a598d22c24eecd03a9b545883760d6266c9e","17473.573615393384","16656.628508579276","816.945106814108",1,"17473573615393384"
"0x6fc14ae9374eaec0f621d6fbf8724bd5d8613ef0","25732.995511616886","25093.061251643055","639.934259973831",1,"25732995511616886"
"0x1b163704d48bf578339ad8e66cbc29bb34d0f92b","22695.236162885491","21746.007506509587","949.228656375904",1,"22695236162885491"
"0x9611ec39d8b9beb8ab4d0ccc2b7f923180ad61f3","11352.821906133811","10568.554603592268","784.267302541543",1,"11352821906133811"
"0xb309207c54432b96a97e6bf58d89fdfb493dcfd9","3404.40479340484","2817.868706521591","586.536086883249",1,"3404404793404840"
"0x5f64676b7b96d2836b5d88cdc729d9f1703f0a0e","23672.940232202348","23071.668633587165","601.271598615183",1,"23672940232202348"
"0xcc6c5b999738a74305d60030b250cd35d66eeec6","9803.637623892406","8558.270724584528","1245.366899307878",2,"9803637623892406"
"0x1cb7f2c79248be2ca9518a585a4c45e8480621d1","13604.673283980692","12312.147153493507","1292.526130487185",3,"13604673283980692"
"0x984d0ae13dd78611f918b43de33f957e4f79b146","20093.240546981281","18741.220476592638","1352.020070388643",2,"20093240546981281"
"0xdb534bab6b7d0690f412395b18bd3df078ecfe2d","11577.582499397809","10686.161388970638","891.421110427171",2,"11577582499397809"
"0x9f3e6825d3677f0228153f01da1da9f9a856d688","11144.306842393286","10552.838585059872","591.468257333414",1,"11144306842393286"
"0x9055afe5cf229c8e4987168ad53148bc58a6a44b","11662.499044030677","11071.030786697263","591.468257333414",1,"11662499044030677"
"0x0db1911f0d2c9d5a2234111c30b41925e97d4de3","30774.398047696031","29865.736041849293","908.662005846738",1,"30774398047696031"
"0x0f9cd17395efd5472dc37aaafe5bdd3c9c15d066","43769.208465131967","43272.585684684329","496.622780447638",1,"43769208465131967"
"0xeac603e8f037d92c9da618b7368e01509e0b54ea","21724.670115804136","21198.557467015851","526.112648788285",1,"21724670115804136"
"0xcdb1503d987f0a5b0b230eab34cafab68e1b5bb5","11185.745408334245","10677.391615486963","508.353792847282",1,"11185745408334245"
"0xed90ec2f4da580fff816ddab812865d759855138","3903.513289463247","2705.222512","1198.290777463247",1,"3903513289463247"
"0xbbe8a1421d8583194bd959a640cb82225650c748","38534.365987977166","38030.823876559533","503.542111417633",1,"38534365987977166"
"0xc95af0482ecf32e993f0d9355e38e4a652984390","1342.042849098688","487.521145537561","854.521703561127",1,"1342042849098688"
"0xbe9c53c6b26ddcc6213ec744fddc5015531ced72","22619.036695424715","22040.732536613978","578.304158810737",1,"22619036695424715"
"0x7f21f9aece800cfaefe7e44135be6f88d3a4c4e5","38780.392453339658","37976.518468234576","803.873985105082",1,"38780392453339658"
"0xbd25bb3cf74ab26a0ec863150f3a0e1110608896","27427.621172046403","26640.086089077603","787.5350829688",1,"27427621172046403"
"0x71b4bd1d6c0fe3ae5466a775396f7529f1d3e17f","105381.726412725533","104596.485548392366","785.240864333167",1,"105381726412725533"
"0x3d1fa9923ee63c97a0f867e98b3892d7319ed6fb","9906.231132501561","9130.991598409456","775.239534092105",1,"9906231132501561"
"0xd06f3a515409637e6c2808f393af3e0c3ba698bd","23847.395101046025","23017.378872522892","830.016228523133",1,"23847395101046025"
"0x58ff099b5624a8ebf9b6d27f9fcad4fd88a6b9f1","63974.509255698932","61878.50373489939","2096.005520799542",3,"63974509255698932"
"0xd3b1f76fd25c679f441d4686adaefdaabd070e3b","5057.180471178332","3705.109480225433","1352.070990952899",1,"5057180471178332"
"0xb8bd72ed01e102a9d00446a159f747b5d44c5a1f","57991.76477472789","56780.695956069554","1211.068818658336",2,"57991764774727890"
"0x731773eb516e29d9fa37710d9e5dcdc25411d5af","7509.169910832194","6934.094682673706","575.075228158488",1,"7509169910832194"
"0x393a285deecfadd50bc94110f37eb5887c353521","5000.0","5000.0","0.0",0,"5000000000000000"
"0xfe6fc5f5d89693d02dc938ec5be5f5b1f8b955e7","32632.991715013264","30862.272856455343","1770.718858557921",2,"32632991715013264"
"0x386ba84a592571bd5d376aa7cccd53db8b45eea3","1081756.976225720425","1079442.453275000552","2314.522950719873",3,"1081756976225720425"
"0x6b00136cc313edef40c04414eed10490f56f708f","24362.421663262099","23058.104553101932","1304.317110160167",2,"24362421663262099"
"0xae3ee144e2c7ae4336919ca199f1a3b9dc9e0bb6","16747.8702387073","16113.920835819553","633.949402887747",1,"16747870238707300"
"0xe0e7dd6c59855b6e852cd17de00143ebd6f71ea2","11334.947101350327","9500.0","1834.947101350327",1,"11334947101350327"
"0xb97a85e57aec469a48deecbdb0dd71d7b7898401","24991.684751552207","22221.885030231306","2769.799721320901",2,"24991684751552207"
"0x46f75a3e9702d89e3e269361d9c1e4d2a9779044","25424.812840041669","24725.395415964039","699.41742407763",1,"25424812840041669"
"0x3922315057742ee040e3c64987ea90c9cf9df7b5","58402.743506311466","57683.542901312179","719.200604999287",1,"58402743506311466"
"0x7c298217323d17aacbd134a3ff378a71786a9915","8330.447027032581","7550.465866957224","779.981160075357",1,"8330447027032581"
"0x272b48a578075d3b63d7a2ce8d9f6fd55fc84bb5","14810.736764779058","14173.519581464054","637.217183315004",1,"14810736764779058"
"0x69c4f490345d30f9b08c1ced4ee30eecbceeb5b9","33316.948704164664","32615.89712722704","701.051576937624",1,"33316948704164664"
"0x8bd431fff72b55231d562482e7661997a16e0a3b","76809.167330644611","75836.746080866795","972.421249777816",1,"76809167330644611"
"0x8ff40906884c34fb9d20b1b38841795aa0cdbf21","206204.476872619647","205433.094738159826","771.382134459821",1,"206204476872619647"
"0x889afd58eb83ad4ded14c72652db884db57bde66","11500.297224566752","9747.76057506143","1752.536649505322",2,"11500297224566752"
"0x38e56f8ee578ac927d809cb4fb0495006648cf0d","112936.411610356118","112161.885401907543","774.526208448575",1,"112936411610356118"
"0x29dd604a8c8c484ad7da59968cd9000cab660d02","57028.390730467035","55678.91163234865","1349.479098118385",1,"57028390730467035"
"0x5cd9af1813489b83bf2d97471d8d2ad26b1a9450","21365.656173443406","20333.0","1032.656173443406",1,"21365656173443406"
"0x6037c58aa448d2d8387b16aa835113a27a790966","15881.271703524945","15053.298053904919","827.973649620026",1,"15881271703524945"
"0x47bcb86e42e0365d96f164d49d828d06ec99d41d","794426.987256196827","792464.760981598389","1962.226274598438",2,"794426987256196827"
"0x83e5041baa8308531fda413d8d313a39071b4bc3","2118.640919819686","1389.521474799073","729.119445020613",1,"2118640919819686"
"0x8c40ddb93163446e105009aa47e9a5bc18cfb0e5","95232.10512773382","94204.979039193341","1027.126088540479",2,"95232105127733820"
"0x75e2b7c53ce773a25f2d0ab99a44130b219c6990","5150.064350649391","4174.664559755148","975.399790894243",1,"5150064350649391"
"0x82b393e5e20fc5ce9d22ee1406bd71370f95de00","294930.924964375993","293483.802986699328","1447.121977676665",2,"294930924964375993"
"0xbd9ab4828f677ffe34f90c08b304911253bbd3cb","28660.672202406713","26903.614270804022","1757.057931602691",2,"28660672202406713"
"0xc23ef3adf050f4ca50b30998d37eb6464e387577","3670450.145","3670450.145","0.0",0,"3670450145000000000"
"0xab48070ea1375f90e80b1f26b2fbb9520da62dc5","27954.853396711604","27183.820604900449","771.032791811155",1,"27954853396711604"
"0xd4b1d917c6cc979488b962ac25e2d671722f4acb","9669.069100477319","8852.255316846335","816.813783630984",1,"9669069100477319"
"0xa267f3a4a92531f47811e05e890e977a0fe375b4","119152.452869733401","115402.597512932581","3749.85535680082",5,"119152452869733401"
"0x675b3b5525df6dcbec7e92204bb4b882a1dc1419","1837.346359538397","799.592482772499","1037.753876765898",1,"1837346359538397"
"0xe6ce9038bb811dde465639ef9a86b5462433b61b","24438.786720039081","22568.823977223026","1869.962742816055",2,"24438786720039081"
"0x2ad7df126372fc2648df7876a9ae5065c9bd2118","40970.470725898293","40004.29455009392","966.176175804373",1,"40970470725898293"
"0x2bb417abdbf3bed6de3151a72a44d8444242323c","37332.272597087907","36669.160672044412","663.111925043495",1,"37332272597087907"
"0x136aea6a78d2014e1e5263b98dcfbbcb49f2b012","50911.97962342199","50000.0","911.97962342199",1,"50911979623421990"
"0x8664e763266054f57faa8e62f7fbda16722178a6","5619.995232901243","5169.804237100241","450.190995801002",1,"5619995232901243"
"0xfbb3b7d03e93f4987317eae03ed70ae32ff12237","7524.905508876968","7050.291180689016","474.614328187952",1,"7524905508876968"
"0x37f5bd02927e00e9bd96ed0531d2748db221aa34","4717.806165582065","3996.770975714541","721.035189867524",1,"4717806165582065"
"0x3e81ea3a8a2d0b71a85468b02be83d09bfffe476","137666.209293911187","137254.43586663473","411.773427276457",1,"137666209293911187"
"0x5f05f2a9a0e48316649cf2f94161f0eaf4ee9f20","26833.604239491823","24947.076260171506","1886.527979320317",3,"26833604239491823"
"0xab8c50c672fe44a5068589db2f197b006f9424da","132409.427216281373","130596.588696816652","1812.838519464721",3,"132409427216281373"
"0x37336db0c5a91fbb9acbec28017690f59413ddf5","91903.689579192066","91076.874681565528","826.814897626538",1,"91903689579192066"
"0xb329748ed21105b08fbfddcdbf7d1751e78f3950","5003.712109722948","4408.523940362952","595.188169359996",1,"5003712109722948"
"0x24ca41860adad0371213e14c0a8c74e22180ff3d","7471.064037297804","6895.842230579753","575.221806718051",1,"7471064037297804"
"0x19ba3eeda313577888c145a5d7053df05471b460","12193.405537995818","11514.838724691789","678.566813304029",1,"12193405537995818"
"0xa38cdb63c943e9481c9b87db5c80f5ac333d16ed","371329.073764388003","370142.17067674932","1186.903087638683",2,"371329073764388003"
"0xaf90d5221d7deac84b57e984b5908e329e4fd70b","14255.165897095086","13768.814034122729","486.351862972357",1,"14255165897095086"
"0xdf334440141b711c78c41263245989cd10982505","18585.516694714259","18064.013766417221","521.502928297038",1,"18585516694714259"
"0xda65363561bf0fdae1a2c53abaae3528b080d23d","755404.704078949077","753840.160381899165","1564.543697049912",2,"755404704078949077"
"0x26cabc7528854005635a7f29c6929a691bbd07ef","3859.564347236711","3436.371019185333","423.193328051378",1,"3859564347236711"
"0xfe97b38192cb30add0bbe5e01e6a617562cc8318","366588.985512239793","364363.0","2225.985512239793",3,"366588985512239793"
"0x978cd538ca53d143c91ff335f4ee73b3fc312f3c","21100.0","21100.0","0.0",0,"21100000000000000"
"0x85624c7959fae5580337ea7afcdfaeff42a6a66e","21726.970830564683","21380.530419477399","346.440411087284",1,"21726970830564683"
"0xc4a00668136e174f79939220997097512b23066d","23648.646774459777","23187.88973421662","460.757040243157",1,"23648646774459777"
"0x52d3750fa7e9ad7af929921dfe4ced11dd402f5c","15160.565532975677","14386.526664859674","774.038868116003",1,"15160565532975677"
"0x72c3b58fa0f3de58a105b47c1bae3afc954a8262","12106.241114792657","11620.840097327706","485.401017464951",1,"12106241114792657"
"0xc0b51b1bde57e670077ab0e0a68c0d47f54e15bd","3095.729101062841","2716.586989652122","379.142111410719",1,"3095729101062841"
"0x17f93fa267c156e73c2e9e10e89e3deaca1d198d","6009.922974282907","5627.592664293905","382.330309989002",1,"6009922974282907"
"0x72c7fbcf83fa22f6f588ea04c7d6919722fc395a","21624.900252998733","20044.727496703821","1580.172756294912",3,"21624900252998733"
"0x3f6df9f528db4cda10c369561b8525b86bafc89c","5827.824395233556","5462.445106624572","365.379288608984",1,"5827824395233556"
"0x9fb465df844bbee88631bebfc8b51a4ce4b41607","206465.135841278112","205498.867212673612","966.2686286045",1,"206465135841278112"
"0xd88e9d71ea4feab866cd33a69177b9729cf403de","62863.668209783391","61793.188924091046","1070.479285692345",1,"62863668209783391"
"0x43c00ee1fe922f1426f38fb023b4bd76dc84a872","12705.965672519002","12114.402332432549","591.563340086453",1,"12705965672519002"
"0xd0ac061dceec076a1f80c6f1c0b9a09cce44df70","46847.79498343021","45943.102746086116","904.692237344094",1,"46847794983430210"
"0xb3f11416cc560bbb69eddeeca904a2630deb60aa","22014.537824619423","21351.178397886368","663.359426733055",1,"22014537824619423"
"0xa114c3d89b3251ba7e4558c2cbc73664d8d4cd30","12077.403586894465","11270.391568667053","807.012018227412",1,"12077403586894465"
"0x5ff1cd65d1fd63c19b84293d0611ac452b6c3995","52778.122323583973","52076.936304537626","701.186019046347",1,"52778122323583973"
"0xba4321fa8fa8b2ac960eb9d4e59e0e286e2d3c6d","7586.979153294068","6967.576616385698","619.40253690837",1,"7586979153294068"
"0x939c2105933bf9e01a570b74fffedb9fb9b0fbe3","340454.278524126169","339811.594028389771","642.684495736398",1,"340454278524126169"
"0x60d65b6ec265058f6aac497461bbacdec8fb00f8","104706.836017252149","103286.475789166322","1420.360228085827",2,"104706836017252149"
"0xc2b5a349d26a42a8949ab2c3f9415fd01a90db7a","46927.401571015383","45910.272328467006","1017.129242548377",1,"46927401571015383"
"0x8195a2e548e81e33f59638636100f8b36cc33071","52880.011570171121","52880.011570171121","0.0",0,"52880011570171121"
"0x6d43c7629195876a78cfe7bcc97ac45b879087e3","7368.196562490343","6891.693675605891","476.502886884452",1,"7368196562490343"
"0xae02280bde4fd36b1ff2ffbc42d1f69ea3710c17","16836.052267864013","16134.815032776248","701.237235087765",1,"16836052267864013"
"0xc6d37e6f2ca53fd636142ba4127865b98842034e","1701673.716239282898","1692847.426443856383","8826.289795426515",12,"1701673716239282898"
"0xbe54f9b8b10e39ccdc4c434b2fdaf4bc0d175345","6230.851666037864","5719.405234115218","511.446431922646",1,"6230851666037864"
"0xea6bc9033d86c1af32a615917d46ca1e8910586f","114921.573780757388","114395.334273774205","526.239506983183",1,"114921573780757388"
"0x5f5db2947ef11212dc36e28d1ac57d9e6da88c11","5320.111349776286","4827.325891834952","492.785457941334",1,"5320111349776286"
"0x37f3c26d25ec7d4ad5f03508cd8433b6971d4f77","39230.073396405806","38456.034528289803","774.038868116003",1,"39230073396405806"
"0x01928f5eaae0032b5e2836336ffd97fb82b8cc0a","40627.611690947537","39198.192695517651","1429.418995429886",3,"40627611690947537"
"0xdf847beba76c77481cc4062ba1ee87caa9f40f8a","8432.914846066116","7978.729874522381","454.184971543735",1,"8432914846066116"
"0xb0e2a79aefb1a6281d8d81915f2a826ef96391dc","37747.10593170171","37217.640405063504","529.465526638206",1,"37747105931701710"
"0x296897c5b419c2217719dc699d244e595d675d07","11592.739558269284","11131.982518026127","460.757040243157",1,"11592739558269284"
"0xc22d2a90be89264a6a71963e577b9286f7966688","108948.984259512144","108074.863008613762","874.121250898382",2,"108948984259512144"
"0xac2ef04e02b132543836d950c3d6caa3548172c9","45249.411426807187","44772.392177166692","477.019249640495",1,"45249411426807187"
"0x2bc52d804490fabc71e49a2eb9da37c6516b97fc","50282.081199366304","49757.128987885691","524.952211480613",1,"50282081199366304"
"0x6f6b420f0eff16a89302d1bd7999fed8d57c6b1a","235040.889624445562","233989.335366447556","1051.554257998006",2,"235040889624445562"
"0x1726eb2500518f25b740c4ec7a13a11873f5ab86","10746.460285262677","9656.924561144082","1089.535724118595",2,"10746460285262677"
"0x41141041a119975a462c8a6d84eb75af4b31c51d","36612.454718079991","35734.99108205402","877.463636025971",1,"36612454718079991"
"0xdf879669b3eb2192b1289b08fb8dc8602993ea52","1018848.803115860385","1017069.759636949864","1779.043478910521",2,"1018848803115860385"
"0x8163260bee568950866eb1df931eb1726ca300aa","24595.400420596542","23695.099893142468","900.300527454074",1,"24595400420596542"
"0x30cf8aa72c4e69e35e0e48e785176704d6d70c7d","88917.303626090123","86873.896445779471","2043.407180310652",3,"88917303626090123"
"0xb5d876b4ea4c8a921ab25936584c6813642e51b4","15943.127224108074","15376.948187324414","566.17903678366",1,"15943127224108074"
"0x82484000ffb1fee86588c531e4a9fb9ec739c02c","7000.0","7000.0","0.0",0,"7000000000000000"
"0xeaf7d511a1956c9d297efbb2d81b528b37d1d8d7","41104.372092787394","40000.000000732225","1104.372092055169",2,"41104372092787394"
"0x58654f05384e90004ec571ce732598c0f0b0ed79","51297.691245588403","49832.743710737306","1464.947534851097",3,"51297691245588403"
"0x0577207634a90e6f48d7a279f398653b74128540","11683.790179565814","11059.901270639589","623.888908926225",1,"11683790179565814"
"0xfcfe4380a6592abb74ab7a3d270f87acaafe118d","193858.855423336605","192596.118012627417","1262.737410709188",1,"193858855423336605"
"0x1b62dc1fd4e5bf526bea4a8d8eba106e7c79d87f","24338.405800614979","23684.849715163693","653.556085451286",1,"24338405800614979"
"0x293d9eab4a6b6dcd263d71e74c1bd7d83fef5063","20139.047692449781","19233.257527633182","905.790164816599",1,"20139047692449781"
"0x2b611ea087700cf2582be54bd36f29b17a71e937","22588.85683034109","21981.425274873605","607.431555467485",1,"22588856830341090"
"0x9241f27daffd0bb1df4f2a022584dd6c77843e64","4086.500483232613","1100.0","2986.500483232613",3,"4086500483232613"
"0xc7f78348738fe1e745079319aa98974afbcf154b","43796.568179380426","43335.885205412551","460.682973967875",1,"43796568179380426"
"0xfbe442a95dfb7a583b77247cbcfc3a7e1429fa94","6097.245570330558","5477.79181738077","619.453752949788",1,"6097245570330558"
"0x2769dcf7b37bf6ee5149b4860968b14328e9c831","7958.165437214184","7404.927218899815","553.238218314369",1,"7958165437214184"
"0xef576ca32ede5e117a9f8dc6b60654a10072fffd","2137680.693658921238","2120354.898020337092","17325.795638584146",20,"2137680693658921238"
"0x6db0a48eab1b4330c1b76a4e9af62f26325daec4","479304.369973011049","474747.629259192939","4556.74071381811",3,"479304369973011049"
"0x7e05382a7463bffd77fd09b44ed261dd72d74aa1","2742.714931510686","2162.75393376007","579.960997750616",1,"2742714931510686"
"0xaa27188afcc314a75a2bd7109d3095f0d6ae7a4a","8984.368513436906","8428.935140567837","555.433372869069",1,"8984368513436906"
"0x744280bd523229b7bb0d4af66749e74eae300934","3052.536252257095","2118.557763167787","933.978489089308",1,"3052536252257095"
"0x03aec62437e9f1485410654e5daf4f5ad707f395","6709.251869024934","6261.265089078267","447.986779946667",1,"6709251869024934"
"0xdb18f514f52595f7710d9cc16e3fac64592be772","2402.965961438915","1859.752670390639","543.213291048276",1,"2402965961438915"
"0xdb687064091b8d2df1a02273411a03b707e20003","31929.571720255456","30678.227226108059","1251.344494147397",2,"31929571720255456"
"0x29546e006d49b07351bca26701e473facdcfc087","38570.040113683006","37631.312124691258","938.727988991748",1,"38570040113683006"
"0x62bf34035fb9623c528df44b82e8ae1c631d98ff","43499.103562450677","42684.348965728026","814.754596722651",1,"43499103562450677"
"0xe07226315b223032ef745781870c9a155ae0c88a","57555.022494152472","56396.70901065973","1158.313483492742",1,"57555022494152472"
"0xa3d57ffa8d44d3bba3addae8f3e84953d21d57c9","27552.5383481524","26306.39066685926","1246.14768129314",1,"27552538348152400"
"0xd9d24d5b8b6e649d696297bdef3bffb5be90ff49","27418.611547852037","26298.725525896969","1119.886021955068",1,"27418611547852037"
"0x799ebc63ef253b8e805a3bdc7a9c7a2b1ffe23a5","37626.151787164509","37626.151787164509","0.0",0,"37626151787164509"
"0x5e3b085623206da05df75c32be10bba162a9c379","329242.033341391414","324972.254851314411","4269.778490077003",4,"329242033341391414"
"0x286ac6c8237a719d1c7117e1ef8c7cd8719e7412","76692.53953409158","75045.569531424252","1646.970002667328",1,"76692539534091580"
"0xe3e0145de4bd4cb72597e66163ca8283aaf8387b","188680.300809033789","187263.838843977395","1416.461965056394",1,"188680300809033789"
"0x34a8fbfdd1257c62a2d3dcd87d5f2ff57bb35bd8","113318.998957410502","112171.554962461718","1147.443994948784",1,"113318998957410502"
